fileNames,language,imports,numImages
32fa04a1f2d51b80fb9126ca7c02930f01aadee4.ipynb,python3,"["" pandas"", "" numpy"", "" matplotlib.pyplot"", "" os"", "" sys"", "" math"", ""datetime date"", ""statistics mean"", ""math sqrt"", ""sklearn preprocessing"", ""sklearn.model_selection train_test_split"", ""sklearn.model_selection GridSearchCV"", ""sklearn neural_network"", ""sklearn.decomposition PCA"", ""sklearn.metrics mean_absolute_error"", ""sklearn.metrics mean_squared_error"", ""sklearn.metrics r2_score""]",9
eb9a7f09044977e78c4f99a6c730aac51c161dc9.ipynb,python3,"["" numpy"", "" pandas"", ""bs4 BeautifulSoup"", "" json"", "" requests"", "" folium"", ""geopy.geocoders Nominatim"", "" matplotlib.cm"", "" matplotlib.colors"", ""sklearn.cluster KMeans"", "" folium"", "" getpass"", ""matplotlib pyplot""]",1
d836bcc6c97424f388327505fcde0782e52cc2df.ipynb,python3,"["" xgboost"", "" numpy"", "" pandas"", "" matplotlib.pyplot"", "" seaborn"", ""pdpbox pdp"", ""sklearn.externals joblib""]",5
d95d18fef52379ee37f68dea6470b6e411440dee.ipynb,python3,"["" matplotlib.pyplot"", "" numpy"", "" pandas"", ""mpl_toolkits.mplot3d Axes3D"", ""sklearn.decomposition PCA"", ""sklearn.preprocessing normalize"", ""mpl_toolkits.mplot3d Axes3D"", "" IPython"", "" numpy"", "" plotly.graph_objs"", ""plotly.offline download_plotlyjs"", ""plotly.offline init_notebook_mode"", ""plotly.offline iplot"", "" seaborn"", ""sklearn.preprocessing LabelEncoder"", "" matplotlib.pyplot"", ""sklearn.decomposition PCA"", "" matplotlib.pyplot"", ""mpl_toolkits.mplot3d Axes3D"", ""scipy.misc imread"", "" matplotlib.pyplot"", ""glob iglob""]",6
9a2dc2c57f96e5d8c1362c296bd391e5a09a1487.ipynb,python3,"["" re"", ""urllib.request urlopen"", ""urllib.request Request"", ""bs4 BeautifulSoup"", "" csv"", "" pandas"", "" time"", "" datetime"", "" numpy"", "" os"", "" string"", "" nltk"", ""nltk.corpus stopwords"", "" random"", ""nltk.stem.snowball SnowballStemmer"", ""sklearn.feature_extraction.text TfidfVectorizer"", ""sklearn.cluster KMeans"", ""__future__ print_function"", ""scipy.stats chi2_contingency""]",1
8be0786b9075d2c473512c4fafae27536afff3aa.ipynb,python3,"["" matplotlib.pyplot"", "" pandas"", "" numpy"", "" sklearn"", ""sklearn.decomposition PCA"", "" scipy"", ""scipy.sparse.linalg svds"", ""scipy.stats itemfreq"", ""sklearn.ensemble RandomForestClassifier"", ""sklearn metrics"", ""sklearn.metrics confusion_matrix"", ""sklearn.metrics accuracy_score"", ""sklearn.metrics cohen_kappa_score""]",1
35862a317ab7d821ab3bbe8b5a92150c318a219d.ipynb,python3,"["" json"", "" pandas"", "" numpy"", ""skimage color"", ""skimage.color rgb2lab"", ""skimage.color deltaE_cie76"", "" matplotlib.colors"", "" matplotlib.pyplot"", "" colorsys""]",1
e902b1e194e98247c22f8e99f49037404871f395.ipynb,python3,"["" os"", "" matplotlib.pyplot"", "" csv"", ""scipy.misc imsave"", ""keras metrics"", ""PIL Image"", "" tensorflow"", "" keras"", ""keras layers"", ""keras.models Model"", ""keras.models load_model"", ""keras.models Sequential"", ""keras.applications.vgg16 VGG16"", ""keras.applications.vgg16 decode_predictions"", ""keras.utils.np_utils to_categorical"", "" keras.backend"", "" numpy"", "" matplotlib.pyplot"", ""cleverhans.utils_keras KerasModelWrapper"", ""cleverhans.attacks FastGradientMethod"", ""cleverhans.attacks SaliencyMapMethod"", ""cleverhans.utils other_classes"", "" warnings""]",1
ac914b53f3779bd0ee3ba86dbd8e950f4bc0de2c.ipynb,python3,"["" numpy"", "" pandas""]",13
92a2bdb48c7d68d30e93be6a3e6b09b9c5099fd1.ipynb,python3,"["" pylab"", "" numpy"", ""scipy integrate"", ""scipy interpolate"", ""scipy optimize"", "" numpy"", "" matplotlib.pyplot"", "" matplotlib"", "" itertools""]",1
d4b75d5296995156ce5a76d3242f468f1ae1ab59.ipynb,python3,"["" pandas"", "" matplotlib.pyplot"", "" numpy"", "" pandas"", "" jieba"", "" matplotlib.font_manager"", "" jieba.analyse"", "" WordCloud"", "" jieba.analyse""]",3
a323c83058e915e20b440eb56c200d95d9097844.ipynb,python3,"["" autoreload"", ""functions load_data"", ""functions ts_train_test_split"", ""product_segmentation_functions identify_non_active"", ""product_segmentation_functions identify_new_product"", ""product_segmentation_functions identify_intermittent_product"", ""product_segmentation_functions identify_minute_demand"", "" numpy"", ""ts_cluster ts_cluster"", "" random"", "" numpy"", ""math sqrt"", "" matplotlib.pyplot"", "" csv"", ""functions plot_train_test"", "" matplotlib.pyplot"", "" numpy"", "" pandas"", "" matplotlib.pyplot"", "" numpy"", "" pandas"", "" matplotlib.pyplot"", "" numpy"", "" pandas"", "" matplotlib.pyplot"", "" numpy"", "" pandas""]",13
a53803c685fc29947a1b13bba9ae03e1347acbc2.ipynb,python3,"["" pandas"", "" matplotlib.pyplot""]",1
55ee5f6ee254c2ac83b9e97a7b5e7ac88d65050b.ipynb,python3,"["" matplotlib.pyplot"", "" numpy"", ""matplotlib.colors LinearSegmentedColormap"", ""sklearn.datasets load_digits"", ""sklearn.manifold Isomap""]",10
c76c8988628fee4542804f001f17b7c525357a66.ipynb,python3,"["" pandas"", "" numpy"", "" seaborn"", "" matplotlib.pyplot"", ""datetime datetime"", "" math"", "" numpy""]",24
df556a6a4fa808ab7f3f1f676dd603d0d7f99ed5.ipynb,python3,"["" numpy"", "" pandas"", "" matplotlib.pyplot"", "" seaborn"", ""sklearn.preprocessing LabelEncoder"", "" time"", "" itertools"", "" gc"", "" pickle"", ""xgboost XGBRegressor"", ""xgboost plot_importance""]",5
e56761ff9b18875b9e678021e47ab7cf3c516ddf.ipynb,python3,"["" submission"", "" math"", "" matplotlib"", "" numpy"", "" matplotlib.pyplot"", "" submission"", "" re"", "" submission"", "" submission""]",1
9b4dc1fd60787d47ebbe19521d9fa757b1e45d09.ipynb,python3,"["" geopandas"", "" matplotlib.pyplot"", "" numpy"", "" os"", "" gdal"", ""osgeo osr"", ""osgeo ogr"", "" pandas"", "" psycopg2"", ""pyproj Geod"", "" seaborn"", ""shapely.geometry Polygon"", "" sys"", ""dotenv load_dotenv"", ""dotenv find_dotenv"", "" geoplot"", "" geoplot.crs""]",11
e35658137fab179751a6e86ecd2178ac963c42d9.ipynb,python3,"["" matplotlib.pyplot"", "" pandas"", "" numpy"", "" datetime""]",7
fa4d2026aee6061a8b13abf6922ae32130df2039.ipynb,python3,"["" pandas"", "" numpy"", "" wfdb"", "" ast"", ""heartpy filtering"", ""keras.models Sequential"", ""keras.models load_model"", ""keras.layers Dense"", ""keras.layers Flatten"", ""keras.layers Dropout"", ""keras.optimizers Adam"", ""keras.optimizers SGD"", ""keras.callbacks EarlyStopping"", ""keras.callbacks ModelCheckpoint"", ""tensorflow.keras regularizers"", "" matplotlib.pyplot"", "" numpy"", ""sklearn.model_selection train_test_split"", "" matplotlib.pyplot"", ""sklearn.metrics accuracy_score"", ""sklearn.metrics precision_score"", ""sklearn.metrics recall_score"", ""sklearn.metrics f1_score"", ""sklearn.metrics cohen_kappa_score"", ""sklearn.metrics roc_auc_score"", ""sklearn.metrics confusion_matrix""]",2
fc7c38d0f1d535318a10ba2d8a4b0a7b5eee4f9e.ipynb,python3,"["" numpy"", "" h5py"", "" matplotlib.pyplot""]",1
1d3667b13f8ef95c0556e4bf0d2b6c070c080121.ipynb,python3,"["" toml"", "" numpy"", "" matplotlib.pyplot"", "" salvus_flow.api"", ""pyasdf ASDFDataSet"", ""salvus_mesh.simple_mesh basic_mesh"", "" salvus_flow.simple_config"", "" matplotlib.pyplot"", "" numpy"", "" salvus_flow.simple_config"", "" salvus_toolbox.toolbox"", "" salvus_toolbox.toolbox_geotech"", ""salvus_flow api"", "" numpy"", ""scipy.fftpack fft"", ""scipy.fftpack ifft"", "" numpy""]",10
7db869c6bc9211e67eea5772f2525d573578c5f7.ipynb,python3,"["" numpy"", "" seaborn"", "" pandas"", ""random randint"", "" matplotlib.pyplot"", "" plotly.graph_objs"", "" plotly.plotly"", ""sklearn.preprocessing StandardScaler"", ""sklearn.model_selection train_test_split"", ""sklearn.neighbors KNeighborsClassifier"", ""sklearn.metrics classification_report"", ""sklearn.metrics confusion_matrix""]",7
74c84ebd19212f261df08be3ab89e4933912d8f0.ipynb,python3,"["" pandas"", "" numpy"", ""sklearn.linear_model LogisticRegression"", "" pandas"", "" pandas"", "" numpy"", "" pandas"", "" pandas"", "" numpy"", "" pandas"", "" numpy""]",4
1fac25b1e5fd432f794a5e8885b248209fa91207.ipynb,python3,"["" numpy"", "" pandas"", "" scipy.signal"", "" functions"", "" structs"", "" operations"", "" importing"", "" entry"", "" counter"", "" plotting"", "" tests"", "" importlib"", "" matplotlib.pyplot"", "" matplotlib.collections"", "" matplotlib.pyplot""]",19
eb277fc21d489552947c49cd60d965edf14b1dca.ipynb,python3,"["" torch"", "" matplotlib.pylab"", "" numpy"", "" torchvision.transforms"", "" torchvision.datasets""]",5
700fb43cadb9312229b0738accbf36bc70429dd4.ipynb,python3,"["" numpy"", "" tensorflow"", "" matplotlib.pyplot"", ""tensorflow.examples.tutorials.mnist input_data""]",2
494301135818fa4366009e70a2906311d3285a83.ipynb,python3,"[""google.colab drive"", "" numpy"", "" pandas"", "" plotly.express"", ""sklearn.model_selection train_test_split"", ""functools partial"", "" xgboost"", ""hyperopt hp"", ""hyperopt fmin"", ""hyperopt tpe"", ""hyperopt space_eval"", ""hyperopt Trials"", ""hyperopt STATUS_OK"", "" matplotlib.pyplot"", "" eli5"", "" shap"", "" pandas"", "" numpy"", "" xgboost"", "" matplotlib.pyplot"", ""sklearn.model_selection train_test_split"", ""sklearn.metrics f1_score"", ""sklearn.metrics accuracy_score"", ""sklearn.metrics confusion_matrix"", ""hyperopt hp"", ""hyperopt tpe"", ""hyperopt space_eval"", ""hyperopt fmin""]",8
13916ca788d9e23ad48ed76f3524ffb349a1e21d.ipynb,python3,"["" itertools"", "" pandas"", "" numpy"", "" matplotlib.pyplot"", ""scipy.stats reciprocal"", ""scipy.stats uniform"", ""sklearn.cluster KMeans"", ""sklearn.ensemble RandomForestClassifier"", ""sklearn.ensemble VotingClassifier"", ""sklearn.linear_model LogisticRegression"", ""sklearn.linear_model SGDClassifier"", ""sklearn.metrics accuracy_score"", ""sklearn.metrics classification_report"", ""sklearn.metrics confusion_matrix"", ""sklearn.metrics log_loss"", ""sklearn.metrics precision_score"", ""sklearn.metrics precision_recall_curve"", ""sklearn.metrics recall_score"", ""sklearn.metrics roc_auc_score"", ""sklearn.metrics roc_curve"", ""sklearn.model_selection train_test_split"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection cross_val_predict"", ""sklearn.model_selection GridSearchCV"", ""sklearn.model_selection RandomizedSearchCV"", ""sklearn.neighbors KNeighborsClassifier"", ""sklearn.neural_network MLPClassifier"", ""sklearn.pipeline Pipeline"", ""sklearn.preprocessing StandardScaler"", ""sklearn.preprocessing MinMaxScaler"", ""sklearn.preprocessing PolynomialFeatures"", ""sklearn.svm SVC"", ""sklearn.svm LinearSVC"", ""sklearn.tree DecisionTreeClassifier""]",5
2a9629846b7fba86f50e95c669eb88e338ca78f9.ipynb,python3,"["" os"", "" numpy"", "" tensorflow"", "" skimage.io"", "" skimage.transform"", "" matplotlib.pyplot"", "" tensorflow""]",1
1e1674674e951ce9d687bd910940a7c4394ca809.ipynb,python3,"["" os"", "" numpy"", "" pandas"", "" matplotlib.pyplot""]",1
9977662e7983f72c5f486bb0d74ba4fa82a18fc7.ipynb,python2,"[""gensim.models.tfidfmodel TfidfModel"", ""gensim.models.lsimodel LsiModel"", ""gensim.corpora Dictionary"", ""growing_instability_lib *"", "" tensorflow"", "" keras.backend"", ""keras.layers Input"", ""keras.layers Embedding"", ""keras.layers LSTM"", ""keras.layers Dense"", ""keras.layers Dropout"", ""keras.layers Convolution1D"", ""keras.layers MaxPooling1D"", ""keras.layers Flatten"", ""keras.layers TimeDistributed"", ""keras.models Model"", "" itertools"", ""sklearn.metrics f1_score""]",1
1ce3b93015a6a587c1014e63a10dbdb5ed474309.ipynb,python3,"["" tensorflow"", "" numpy"", "" tensorflow.keras"", ""tensorflow.keras.models Sequential"", ""tensorflow.keras.models Model"", ""tensorflow.keras.layers Dense"", ""tensorflow.keras.layers Dropout"", ""tensorflow.keras.layers Activation"", ""tensorflow.keras.layers Input"", ""tensorflow.keras.layers BatchNormalization"", ""tensorflow.keras.layers Conv1D"", ""tensorflow.keras.layers Flatten"", ""tensorflow.keras.layers MaxPooling1D"", ""tensorflow.keras.preprocessing.text Tokenizer"", ""tensorflow.keras.callbacks EarlyStopping"", ""tensorflow.keras.regularizers l1"", ""sklearn.model_selection train_test_split"", "" pandas"", ""sklearn.metrics roc_curve"", ""sklearn.metrics auc"", ""matplotlib pyplot"", "" seaborn"", ""confusion_matrix plot_confusion_matrix"", ""pylab rcParams"", ""sklearn.preprocessing OneHotEncoder""]",3
bf2dd6be25aa5f65dfddfccaa07eee30f36517e2.ipynb,python3,"["" matplotlib.pyplot"", ""thesis_library *""]",13
46e5de226f4925f36ca649687f860f4a4838ce04.ipynb,python3,"["" numpy"", "" matplotlib.pyplot"", "" math""]",1
db26e5de516ae18e3f11a52c1242a011ec0ed0a5.ipynb,python3,"["" numpy"", "" os"", "" six.moves.urllib"", "" sys"", "" tarfile"", "" tensorflow"", "" zipfile"", ""distutils.version StrictVersion"", ""collections defaultdict"", ""io StringIO"", ""matplotlib pyplot"", ""PIL Image"", ""object_detection.utils ops"", ""utils label_map_util"", ""utils visualization_utils""]",3
45d1b60614f7deff741005e14e0cd8f9faf6f630.ipynb,python3,"[""kmodes.kmodes KModes"", ""sklearn preprocessing"", "" itertools"", "" tarfile""]",20
ada6879fbe2494abcd6861a3e74220fb30f8033e.ipynb,python3,"["" pandas"", "" numpy"", "" matplotlib.pyplot"", "" seaborn"", ""sklearn.model_selection train_test_split"", ""sklearn.linear_model LinearRegression"", ""sklearn metrics""]",5
772cf3468bb7a687404865817a5c3bc40695e34e.ipynb,python3,"[""fastai *"", ""fastai.vision *"", ""fastai.callbacks *"", "" pandas"", "" os""]",16
838c41fe6c1cba1524c92b5aa3308f46fee1b836.ipynb,python3,"["" os"", "" sys"", "" random"", "" math"", "" re"", "" time"", "" numpy"", "" cv2"", "" matplotlib"", "" matplotlib.pyplot"", ""mrcnn.config Config"", ""mrcnn utils"", "" mrcnn.model"", ""mrcnn visualize"", ""mrcnn.model log""]",6
59be9781f3dd585f258b081b3bb0889136c2b7db.ipynb,python2,"["" time"", "" numpy"", "" matplotlib.pyplot"", ""cs231n.classifiers.fc_net *"", ""cs231n.data_utils get_CIFAR10_data"", ""cs231n.gradient_check eval_numerical_gradient"", ""cs231n.gradient_check eval_numerical_gradient_array"", ""cs231n.solver Solver""]",5
9f17be90f0dd9aaba4604d6334f37cdedb550b7b.ipynb,python3,"["" numpy"", "" matplotlib.pyplot""]",1
ca2c64c81ebb90ea026b107372df43e5447e310a.ipynb,python3,"["" pandas"", "" numpy"", "" matplotlib.pyplot"", "" seaborn"", ""scipy.stats pearsonr"", ""scipy.stats f_oneway""]",31
dd0632d81a89af1793097971f983c9a7d4209a9f.ipynb,python3,"["" pandas"", "" matplotlib.pyplot"", ""sklearn.naive_bayes GaussianNB""]",13
f0ef0af178cdceb1585aea23f2e8c29347eaee24.ipynb,python2,"["" numpy"", "" pandas"", ""IPython.display display"", "" visuals""]",11
f054b3ec0f459cf5f7c309a17ed4a37392241b5d.ipynb,python3,"["" matplotlib.pyplot"", ""networkx nx"", "" networkx""]",6
f263f96efcadd5ee159402b4912df2e19d6fa318.ipynb,python3,"[""numpy *"", ""matplotlib.pyplot *"", ""control.matlab *"", "" matplotlib.pyplot"", "" control.matlab"", "" control""]",4
acb3b57de5039a487987be6e8e9fad419845d9d3.ipynb,python3,"[""IPython.display display"", "" numpy"", "" matplotlib.pyplot"", "" pandas"", "" mglearn"", "" platform"", ""matplotlib font_manager"", ""matplotlib rc"", ""sklearn.model_selection train_test_split"", ""sklearn.neighbors KNeighborsClassifier""]",2
4a7167b2a85f108d46882fe64130ad29363e8809.ipynb,python_defaultSpec_1595538651106,"["" pandas"", "" numpy"", "" matplotlib.pyplot"", "" seaborn"", ""sklearn.model_selection train_test_split"", ""sklearn.linear_model LinearRegression"", ""sklearn metrics""]",7
6011040c30c82cc2b29f13d8799b012ac131eb75.ipynb,python3,"["" pandas"", "" numpy"", "" sys"", "" matplotlib.pyplot"", ""pandas.tools.plotting scatter_matrix"", "" seaborn"", "" numpy"", "" time"", ""sklearn metrics"", ""sklearn grid_search"", ""sklearn cross_validation"", ""sklearn.metrics classification_report"", ""sklearn.metrics confusion_matrix"", ""sklearn.metrics accuracy_score"", ""sklearn.metrics roc_curve"", ""sklearn.metrics auc"", ""sklearn.linear_model LogisticRegression"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn.neighbors KNeighborsClassifier"", ""sklearn.discriminant_analysis LinearDiscriminantAnalysis"", ""sklearn.naive_bayes GaussianNB"", ""IPython.display set_matplotlib_formats"", ""sklearn.svm SVC"", "" seaborn"", ""sklearn.cross_validation train_test_split"", ""sklearn preprocessing"", ""sklearn metrics"", ""sklearn.ensemble ExtraTreesClassifier"", ""sklearn.feature_selection RFE"", ""sklearn.linear_model LogisticRegression"", ""sklearn.neighbors KNeighborsClassifier"", ""sklearn.svm LinearSVC"", ""sklearn.svm SVC"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn.ensemble BaggingClassifier"", ""sklearn.neighbors KNeighborsClassifier"", ""sklearn.ensemble BaggingClassifier"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn.ensemble RandomForestClassifier"", ""sklearn.ensemble AdaBoostClassifier"", ""sklearn.naive_bayes GaussianNB"", ""sklearn.discriminant_analysis LinearDiscriminantAnalysis"", ""sklearn.discriminant_analysis QuadraticDiscriminantAnalysis"", ""sklearn.linear_model LogisticRegression"", ""sklearn.gaussian_process GaussianProcessClassifier"", "" lightgbm"", "" seaborn"", "" numpy"", ""sklearn.cross_validation train_test_split"", ""keras.models Sequential"", ""keras.layers Dense"", ""keras.layers Dropout"", ""keras.regularizers l2"", ""keras.utils np_utils""]",23
6fce6e3a7ad43bd3c255ebd00baf3ad4dd477f28.ipynb,python3,"["" pandas"", "" numpy"", ""sklearn.metrics *"", ""sklearn.model_selection train_test_split"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn tree"", ""io StringIO"", ""IPython.display Image"", "" pydotplus"", ""sklearn.manifold TSNE"", ""matplotlib pyplot""]",2
0d30936ebda0d310097e6f134b664938f97f9481.ipynb,python2,"[""IPython.display Image""]",2
520b18d75400b27218ff9a12414ad89624a2a6f5.ipynb,python3,"["" pandas"", "" numpy"", ""IPython.display display"", ""IPython.html widgets"", ""IPython.display display"", ""ipywidgets interact"", ""ipywidgets interactive"", ""ipywidgets fixed"", ""ipywidgets interact_manual"", ""sklearn.model_selection train_test_split"", ""sklearn.linear_model LinearRegression"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection cross_val_predict"", "" matplotlib.pyplot"", "" seaborn"", ""sklearn.preprocessing PolynomialFeatures"", ""sklearn.linear_model Ridge"", ""sklearn.model_selection GridSearchCV""]",6
fa3707749e77565eaa75f5a96c0e9fccc034eb33.ipynb,python3,"["" numpy"", "" pylab"", "" scipy"", "" matplotlib.pyplot"", "" numpy.fft""]",14
bfa59881b236e243556a1eccdc566435a4a5f869.ipynb,python3,"["" math"", "" numpy"", "" pandas"", "" datetime"", "" matplotlib.pyplot"", ""sklearn.utils check_array"", ""sklearn.preprocessing StandardScaler"", ""sklearn.preprocessing RobustScaler"", ""sklearn.preprocessing MinMaxScaler"", ""sklearn.pipeline make_pipeline"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection cross_validate"", ""sklearn.model_selection cross_val_predict"", ""sklearn.model_selection TimeSeriesSplit"", ""sklearn.metrics mean_squared_error"", ""sklearn.metrics mean_absolute_error"", ""sklearn.metrics make_scorer"", ""sklearn.ensemble RandomForestRegressor"", ""sklearn.linear_model LinearRegression"", ""sklearn.linear_model ElasticNet"", ""sklearn.linear_model Lasso"", ""sklearn.linear_model BayesianRidge"", ""sklearn.linear_model LassoLarsIC"", ""sklearn.ensemble RandomForestRegressor"", ""sklearn.ensemble GradientBoostingRegressor"", ""sklearn.kernel_ridge KernelRidge"", ""sklearn.svm LinearSVR"", ""sklearn.pipeline make_pipeline"", ""sklearn.preprocessing RobustScaler"", ""sklearn.base BaseEstimator"", ""sklearn.base TransformerMixin"", ""sklearn.base RegressorMixin"", ""sklearn.base clone"", ""sklearn.model_selection KFold"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection train_test_split"", ""sklearn.metrics mean_squared_error"", "" xgboost"", "" xgboost"", ""xgboost.sklearn XGBRegressor"", ""fbprophet Prophet"", "" seaborn"", "" warnings"", "" sklearn""]",8
e382968ab37b353f89df4479d2cc74f694ce7e8e.ipynb,python3,"["" os"", "" sys"", "" scipy.io"", "" scipy.misc"", "" matplotlib.pyplot"", ""matplotlib.pyplot imshow"", ""PIL Image"", ""nst_utils *"", "" numpy"", "" tensorflow"", "" pprint""]",3
3bdfbef60848a100ad89924111c795b75b113729.ipynb,python3,"["" warnings"", "" pandas"", "" matplotlib.pyplot"", "" pickle"", "" seaborn"", "" os"", "" sys"", "" requests""]",6
ad25fb109270e5adc7a08097284822639dde4b9b.ipynb,python3,"["" matplotlib.pyplot"", "" numpy"", ""sklearn.datasets fetch_olivetti_faces""]",8
67ec398675d2b8ef711eeea06fe3dd006cf5f9cb.ipynb,pythondata,"["" random"", "" numpy"", "" timeit"", ""scipy.stats linregress"", "" matplotlib.pyplot""]",1
625df519aefeca33c25b6793bb49888a2312d83a.ipynb,python3,"["" matplotlib.pyplot"", "" numpy"", "" pandas"", "" functions"", ""matplotlib rc"", ""matplotlib rcParams"", ""matplotlib.ticker MultipleLocator"", ""matplotlib.ticker FormatStrFormatter"", ""galpy potential"", "" astropy.units""]",1
ab86bc25f031524925c058b232db5251089b8e81.ipynb,python3,"["" math"", "" numpy"", "" pandas"", "" json"", ""collections namedtuple"", ""zipfile ZipFile"", "" folium"", ""folium plugins"", ""folium.plugins HeatMap"", ""urllib.request urlopen"", "" requests"", ""bs4 BeautifulSoup"", ""geopy.geocoders Nominatim"", ""geopy.exc GeocoderTimedOut"", ""scipy.spatial KDTree""]",4
17d7f80a197862a63507d582b11a7ff62eda4272.ipynb,python3,[],13
0a10e1414db8fb3eb65fa1b9a13dfd113dc7054b.ipynb,python3,"[""sklearn.linear_model LinearRegression"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection KFold"", ""itertools combinations"", "" pandas"", "" numpy"", "" matplotlib.pyplot"", "" pandas"", "" numpy"", "" statsmodels.api"", ""sklearn.linear_model LinearRegression"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection KFold"", ""itertools combinations"", "" pandas"", "" numpy"", "" matplotlib.pyplot"", "" pandas"", "" numpy"", "" seaborn""]",5
0efebd738a4278b2212c57e9fcf761a051189ab6.ipynb,python3,"["" pandas"", "" numpy"", "" matplotlib.pyplot"", ""sklearn.model_selection train_test_split""]",10
d5a5d581e7be7ad1ef88bb07ce6a05f152c907ed.ipynb,python3,"["" pandas"", "" numpy"", ""sklearn cluster"", ""sklearn datasets"", ""sklearn linear_model"", "" matplotlib.pyplot"", ""sklearn.metrics mean_squared_error"", ""sklearn.metrics r2_score"", ""sklearn.model_selection train_test_split"", "" seaborn"", ""sklearn.preprocessing PolynomialFeatures""]",17
e459df762c847b3319323e74d03b1ae2a0277ceb.ipynb,python3,"["" collections"", "" math"", "" os"", "" errno"", "" random"", "" zipfile"", "" numpy"", ""six.moves urllib"", ""six.moves xrange"", "" tensorflow"", ""collections Counter"", ""sklearn.manifold TSNE"", "" matplotlib.pyplot""]",1
bf17dfe91ff188be42a78e945822d9e690dec2e6.ipynb,pui2016_python2,"["" os"", "" numpy"", "" pandas"", "" matplotlib.pylab"", "" pylab""]",1
93f5a9c25e7f7347b5180ab437ad20697c2fc937.ipynb,python3,"["" pandas"", "" matplotlib.pyplot"", "" seaborn"", "" textwrap"", "" numpy""]",3
4a961c5d853ec76f1e9e03f77c3cc2b4007b56a5.ipynb,python3,"[""__future__ print_function"", "" numpy"", "" matplotlib.pyplot"", ""copy deepcopy"", "" multidop"", "" pyart"", "" tempfile"", "" os"", "" glob"", "" time"", ""pycwr.io.auto_io radar_io"", "" numpy"", "" pandas"", "" xarray"", "" pyart"", "" numpy"", "" pyart"", "" gc"", "" os"", "" tempfile"", ""netCDF4 Dataset"", ""datetime datetime"", ""datetime timedelta"", ""scipy.interpolate RegularGridInterpolator"", ""scipy.interpolate interp1d"", ""scipy.interpolate griddata"", ""scipy.interpolate NearestNDInterpolator"", ""copy deepcopy"", "" pyart"", "" pydda"", "" matplotlib.pyplot"", "" numpy"", "" pyart"", "" pydda"", "" matplotlib.pyplot"", "" numpy"", "" numpy"", "" netCDF4"", "" numpy"", ""ncmaps Cmaps"", ""matplotlib cm"", ""matplotlib colors"", "" numpy"", "" matplotlib.pyplot"", ""ncmaps Cmaps"", ""netCDF4 Dataset""]",9
5ff540ecff53ecf4edbd321fa26bd066ca536cf8.ipynb,python3,"["" pandas"", "" warnings"", ""statsmodels api"", ""eptooling crsp"", ""eptooling epd"", ""eptooling fs"", ""eptooling hfu"", ""eptooling crsp"", ""eptooling db"", ""eptooling bi"", ""eptooling.bm bmdb"", ""eptooling.bm iso"", ""epquant.engine weights"", ""epquant.engine portfolio"", ""epquant.gen returns"", ""epquant.perf relative_performance""]",1
acb2bb9d5723add91e6bdce489fa20294aaf4a13.ipynb,python3,"["" numpy"", ""bs4 BeautifulSoup"", "" pandas"", "" json"", ""geopy.geocoders Nominatim"", "" requests"", "" matplotlib.cm"", "" matplotlib.colors"", ""sklearn.cluster KMeans"", ""sklearn metrics"", ""scipy.spatial.distance cdist"", "" folium"", "" matplotlib.pyplot"", ""plotly.offline init_notebook_mode"", ""plotly.offline iplot"", "" plotly.graph_objs"", "" chart_studio.plotly""]",4
64c7eb38cc55a0d91226dd0ec7e635f7c27a7e8f.ipynb,python3,"["" matplotlib.pyplot"", "" numpy"", ""random sample""]",18
d5e3b16d9f6fda10a1c50b0a0a1730fc21fc400a.ipynb,python3,"["" numpy"", "" matplotlib.pyplot"", "" seaborn""]",11
642219ead5c0ff4509635cd6865feea4f7f63a4c.ipynb,python3,"["" numpy"", "" pandas"", "" matplotlib.pyplot"", "" seaborn""]",9
c7da3dbd1a17d40667b1cc711b69dc3d9c833181.ipynb,python3,"["" pandas"", "" src.prepare_dataframe"", "" src.make_plots"", "" src.parse_news"", "" src.get_data"", "" matplotlib.pyplot"", ""keras.models Sequential"", ""keras.layers.core Dense"", ""keras.layers.core Activation"", ""keras.layers.core Dropout"", ""keras.layers Dense"", ""keras.layers LSTM"", "" src.compute_income"", ""sklearn.preprocessing MinMaxScaler"", "" src.load_data"", ""keras.callbacks History"", "" time"", ""keras.models Sequential"", ""keras.models load_model"", ""keras.models save_model"", "" src.make_plots"", ""sklearn metrics"", ""keras backend"", "" numpy"", "" plotly.graph_objs"", ""plotly.offline init_notebook_mode"", ""plotly.offline iplot"", "" seaborn"", ""pylab rcParams""]",4
